punto_atencion_id;departamento;ciudad;direccion
6953;CÓRDOBA;AYAPEL;CRA 12 14
6954;CÓRDOBA;AYAPEL;CALLE 11 N 10 05
6955;CÓRDOBA;AYAPEL;CRA 19 N 10 11
6956;CÓRDOBA;AYAPEL;CLL 5 CRA 5 180
6957;CÓRDOBA;BUENAVISTA - CÓRDOBA;CR 8 CL 9 47 BARRIO SAN JOSE
6958;CÓRDOBA;BUENAVISTA - CÓRDOBA;CALLE 12 N 10 15
6959;CÓRDOBA;BUENAVISTA - CÓRDOBA;CALLE 12 NO 10 15 TRONCAL
6960;CÓRDOBA;BUENAVISTA - CÓRDOBA;CR 12 CLL 4 15
6961;CÓRDOBA;BUENAVISTA - CÓRDOBA;CALLE 10A 9 CENTRO
6962;CÓRDOBA;BUENAVISTA - CÓRDOBA;CALLE 12 CRA 13 137
6963;CÓRDOBA;BUENAVISTA - CÓRDOBA;CORREGIMIENTO
6964;CÓRDOBA;BUENAVISTA - CÓRDOBA;CALLE 10 CENTRO
6965;CÓRDOBA;BUENAVISTA - CÓRDOBA;CR 4 CL 4 15 APTO 2 NUEVA ESTACION
6966;CÓRDOBA;CANALETE;CRA 2 N2 05
6967;CÓRDOBA;CANALETE;CANALETE CALLE PRINCIPAL
6968;CÓRDOBA;CANALETE;CANALETE
6969;CÓRDOBA;CERETE;CALLE PRINCIPAL
6970;CÓRDOBA;CERETE;BR SANTA TERESA KR 17 9A 41
6971;CÓRDOBA;CERETE;CL 4 4 36 BR PEKIN CALLE PPAL
6972;CÓRDOBA;CERETE;CRA 14 NO 13 40
6973;CÓRDOBA;CERETE;CRA 14 N13 50
6974;CÓRDOBA;CERETE;CALLE 37 NRO 103 PRINCIPAL
6975;CÓRDOBA;CERETE;VEREDA CHOCÓLATE 
6976;CÓRDOBA;CERETE;CL 10 13 32
6977;CÓRDOBA;CERETE;CR 21 13B 45
6978;CÓRDOBA;CERETE;TR 21A 16 09
6979;CÓRDOBA;CERETE;CRA 15  9A 38
6980;CÓRDOBA;CERETE;FRENTE AL COLEGIO MARCELIANO 
6981;CÓRDOBA;CERETE;DIAGONAL AL CAI ENTRADA MONTERIA 
6982;CÓRDOBA;CERETE;CALLE DEL CENTRO
6983;CÓRDOBA;CERETE;TERMINAL DE TRANSPORTE
6984;CÓRDOBA;CERETE;CENTRO AL LADO DE LOS BOMBEROS
6985;CÓRDOBA;CERETE;BARRIO 24 DE MAYO
6986;CÓRDOBA;CERETE;CALLE DEL CENTRO
6987;CÓRDOBA;CERETE;BARRIO ESPERANZA
6988;CÓRDOBA;CERETE;BARRIO CHUCHURUBI
6989;CÓRDOBA;CERETE;AVENIDA DEL CEMENTERIO
6990;CÓRDOBA;CERETE;EL MERCADO
6991;CÓRDOBA;CERETE;BARRIO VENUS SEGUNDA ETAPA
6992;CÓRDOBA;CERETE;VEREDA SAN ANTONIO
6993;CÓRDOBA;CERETE;VEREDA EL CEDRO
6994;CÓRDOBA;CERETE;VEREDA CAROLINA
6995;CÓRDOBA;CERETE;BARRIO EL BIENESTAR
6996;CÓRDOBA;CERETE;BARRIO EL CANITO
6997;CÓRDOBA;CERETE;ENTRADA AL PUENTE DE BERASTEGUI
6998;CÓRDOBA;CERETE;BARRIO EL QUEMAO
6999;CÓRDOBA;CERETE;RETIRO DE LOS INDIOS CENTRO
7000;CÓRDOBA;CERETE;PUENTE PEATONAL RETIRO
7001;CÓRDOBA;CERETE;BARRIO LA CANDELARIA
7002;CÓRDOBA;CERETE;BARRIO SANTA TERESA
7003;CÓRDOBA;CERETE;BARRIO LETICIA
7004;CÓRDOBA;CERETE;MARTINEZ
7005;CÓRDOBA;CERETE;BARRIO PACHANGA
7006;CÓRDOBA;CERETE;VENUS 1 ERA ETAPA
7007;CÓRDOBA;CERETE;B SAN JOSE BERASTEGUI
7008;CÓRDOBA;CERETE;BARRIO SANTA CLARA
7009;CÓRDOBA;CERETE;AVENIDA CARTAGENITA
7010;CÓRDOBA;CERETE;MERCADO DE CERETE
7011;CÓRDOBA;CERETE;BARRIO LAS AMERICAS
7012;CÓRDOBA;CERETE;B SANTA MARIA FRENTE AL COLISEO
7013;CÓRDOBA;CERETE;BARRIO LA FLORESTA
7014;CÓRDOBA;CERETE;BARRIO VILCHES
7015;CÓRDOBA;CERETE;RABOLARGO
7016;CÓRDOBA;CERETE;CALLE DEL COMERCIO
7017;CÓRDOBA;CERETE;BARRIO LAS PALMAS
7018;CÓRDOBA;CERETE;CRA 14  13 50 AV SANTANDER
7019;CÓRDOBA;CERETE;CRA 14  13 50 AV SANTANDER
7020;CÓRDOBA;CERETE;CL 9 A CR 20 12 APTO  02
7021;CÓRDOBA;CERETE;MZ 13 L 7 URB.V. CELINA
7022;CÓRDOBA;CERETE;CALLE 15A 12 32
7023;CÓRDOBA;CERETE;CRA 12 9 10 B/ LA ESPERANZA
7024;CÓRDOBA;CERETE;CR 32 15B 75 APTO 1
7025;CÓRDOBA;CERETE;PALMITAS
7026;CÓRDOBA;CERETE;MANGUELITO
7027;CÓRDOBA;CERETE;CRA 14 N 13 50
7028;CÓRDOBA;CERETE;CR 11 B NO 2 A 7
7029;CÓRDOBA;CERETE;CL 18A 14 43 MONTECRISTO CERETE
7030;CÓRDOBA;CERETE;CL 2 CR 1B 17 MARTINEZ CERETE
7031;CÓRDOBA;CERETE;CRA 14 N13 50
7032;CÓRDOBA;CERETE;CR 14 A CL 15A - 26 LOC 103
7033;CÓRDOBA;CERETE;CRA 15 N 9 2 LOCAL 10 TERMINAL DE 
7034;CÓRDOBA;CERETE;CRA 9 N 7 50
7035;CÓRDOBA;CERETE;BARRIO SANTA TERESA KRA 20 N 7A 47
7036;CÓRDOBA;CERETE;B SANTA CLARA CL 12 N 9 11 FRENTE 
7037;CÓRDOBA;CERETE;CALLE 3 N 7 140 CALLE PPAL
7038;CÓRDOBA;CHIMÁ;CALLE DEL COMERCIO
7039;CÓRDOBA;CHIMÁ;KRA 4 N 9 15 CALLE DEL COMERCIO
7040;CÓRDOBA;CHIMÁ;CL 4 KR NO 13 4
7041;CÓRDOBA;CHIMÁ;CL 3C CR 2 25 COROZALITO CHIMA
7042;CÓRDOBA;CHINÚ;CR 4 5 31 SANTO DOMINGO CHINU
7043;CÓRDOBA;CHINÚ;K 4 N 11 12 BARRIO LA VALOMO
7044;CÓRDOBA;CHINÚ;PLAZA PRINCIPAL
7045;CÓRDOBA;CHINÚ;CR 10 A 23 22
7046;CÓRDOBA;CHINÚ;CRA 7 16 33 LOCAL 2
7047;CÓRDOBA;CHINÚ;CALLE 19 CRA 7 30
7048;CÓRDOBA;CHINÚ;CALLE 18 CRA 3A 18 04
7049;CÓRDOBA;CHINÚ;CALLE 10 1 11
7050;CÓRDOBA;CHINÚ;CRA 13 10 29 TRONCAL
7051;CÓRDOBA;CHINÚ;CRA 12 15 66 BR SAN SIMON
7052;CÓRDOBA;CHINÚ;CALLE 18 CRA 11 01
7053;CÓRDOBA;CHINÚ;CALLE 25 4E 06
7054;CÓRDOBA;CHINÚ;CRA 4D CALLE 21A 1
7055;CÓRDOBA;CHINÚ;CRA 8 27 41
7056;CÓRDOBA;CHINÚ;CALLE 4 2B 58 TRONCAL
7057;CÓRDOBA;CHINÚ;CALLE 4 2B 58 TRONCAL
7058;CÓRDOBA;CHINÚ;CRA 91 NO 23 4 BR SAN JOSE
7059;CÓRDOBA;CHINÚ;CRA 4 NRO 23 12
7060;CÓRDOBA;CHINÚ;CRA 2B NRO 16 34
7061;CÓRDOBA;CHINÚ;CALLE 35 N5 20
7062;CÓRDOBA;CHINÚ;DG 13 2 D 35 MZ 1 LT 5 SANTA ROSA
7063;CÓRDOBA;CHINÚ;CR 4 CL 3 98 SAN RAFAEL RURAL 
7064;CÓRDOBA;CHINÚ;HEREDIA RURAL CHINU
7065;CÓRDOBA;CHINÚ;CR 2 NO 1 224 ARRIMADERO RURAL
7066;CÓRDOBA;CHINÚ;CALLE 35 N5 20
7067;CÓRDOBA;CHINÚ;KARRERA 7 22 80 BARRIO SAN SIMON
7068;CÓRDOBA;CHINÚ;CALLE 15 7 15
7069;CÓRDOBA;CIÉNAGA DE ORO;CALLE PPAL DE BERASTEGUI
7070;CÓRDOBA;CIÉNAGA DE ORO;CRA 15 N 9 44 B/ CENTRO
7071;CÓRDOBA;CIÉNAGA DE ORO;CLL 7 CON KRA15 N 7 26 BARRIO 
7072;CÓRDOBA;CIÉNAGA DE ORO;DIAGONAL AL HOSPITAL DE CIENAGA 
7073;CÓRDOBA;CIÉNAGA DE ORO;CENTRO DIAGONAL A LA ALCALDIA
7074;CÓRDOBA;CIÉNAGA DE ORO;BARRIO EL CARMEN
7075;CÓRDOBA;CIÉNAGA DE ORO;PARQUE DE CIENAGA DE ORO
7076;CÓRDOBA;CIÉNAGA DE ORO;VEREDA DE CIENAGA DE ORO 18 KM
7077;CÓRDOBA;CIÉNAGA DE ORO;BARRIO SAN JOSE
7078;CÓRDOBA;CIÉNAGA DE ORO;CALLE 5 CRA 15 CALLE DEL COMERCIO
7079;CÓRDOBA;CIÉNAGA DE ORO;AV CIENAGA DE ORO
7080;CÓRDOBA;CIÉNAGA DE ORO;CALLE 5 CRA 20 BARRIO SANTA 
7081;CÓRDOBA;CIÉNAGA DE ORO;VEREDA PUNTA YANEZ
7082;CÓRDOBA;CIÉNAGA DE ORO;VEREDA PIJIGUAYAL
7083;CÓRDOBA;CIÉNAGA DE ORO;CORREGIMIENTO PALMITAS
7084;CÓRDOBA;CIÉNAGA DE ORO;CL 52 101
7085;CÓRDOBA;CIÉNAGA DE ORO;CALLE 16 NO 7 38 LOCAL 1 CENTRO
7086;CÓRDOBA;COTORRA;CL 15 N 9C 307 B EL CARMEN
7087;CÓRDOBA;COTORRA;CARRERA 14 NO 6 12 B LAS DELICIAS
7088;CÓRDOBA;COTORRA;CRA 20 12 90
7089;CÓRDOBA;COTORRA;CL 15 4A 49
7090;CÓRDOBA;COTORRA;BARRIO LAS AMERICAS
7091;CÓRDOBA;COTORRA;SABANA NUEVA
7092;CÓRDOBA;COTORRA;BARRIO LAS DELICIAS
7093;CÓRDOBA;COTORRA;PASO DE LAS FLORES COTORRA
7094;CÓRDOBA;COTORRA;CALLE 15 14A 233
7095;CÓRDOBA;COTORRA;CRA 2  8 75
7096;CÓRDOBA;COTORRA;CR 8 NO 1 149 EL PASO DE LAS 
7097;CÓRDOBA;COTORRA;CL 1 4 24 ABROJAL COTORRA
7098;CÓRDOBA;LA APARTADA;CALLE 20 N 11 20 LOCAL 3 CARRETERA 
7099;CÓRDOBA;LA APARTADA;CALLE 20 N 11 20 LOCAL 3 CARRETERA 
7100;CÓRDOBA;LA APARTADA;CR 9 31 25 BR DIVINO NINO
7101;CÓRDOBA;LA APARTADA;CL 20 12 26
7102;CÓRDOBA;LA APARTADA;CALLE 20 N 13 56 LA TRONCAL
7103;CÓRDOBA;LA APARTADA;LA APARTADA COMPU BILLARES EL REY 
7104;CÓRDOBA;LA APARTADA;CLL 26 NRO 5 47 URB SAN JOSE
7105;CÓRDOBA;LA APARTADA;CALLE 20  9B 24
7106;CÓRDOBA;LORICA;CL PPAL EL CARITO
7107;CÓRDOBA;LORICA;KRA 4 NRO 20-45
7108;CÓRDOBA;LORICA;CRA 14  407 B NAVIDAD
7109;CÓRDOBA;LORICA;CL 4 N 20 45
7110;CÓRDOBA;LORICA;CL 2 KRA 14
7111;CÓRDOBA;LORICA;CL 20 KRA 29A
7112;CÓRDOBA;LORICA;CRA 23N4 45
7113;CÓRDOBA;LORICA;CL 1429 62
7114;CÓRDOBA;LORICA;CALLE 7 B 162
7115;CÓRDOBA;LORICA;CALLE 12 KRA 20
7116;CÓRDOBA;LORICA;KRA 26 N 17 57
7117;CÓRDOBA;LORICA;CALLE 3 CRA 2 82
7118;CÓRDOBA;LORICA;CALLE 31B 25 10 BARRIO CAMPO 
7119;CÓRDOBA;LORICA;DG 22A CRA 20 41
7120;CÓRDOBA;LORICA;CRA 25 CALLE 24B 74
7121;CÓRDOBA;LORICA;CRA 26A NRO 19 46
7122;CÓRDOBA;LORICA;CALL 17 NRO 20 65
7123;CÓRDOBA;LORICA;CRA 25  N 10 11
7124;CÓRDOBA;LORICA;CRA 25 N 16A 100
7125;CÓRDOBA;LORICA;CALLE 1 N 16A 70
7126;CÓRDOBA;LORICA;CRA 20 CALLE 2CENTRO
7127;CÓRDOBA;LORICA;CALLE 4 N 22 36
7128;CÓRDOBA;LORICA;CALLE 2A N 19 22 CENTRO
7129;CÓRDOBA;LORICA;CRA 25 NRO 13 14
7130;CÓRDOBA;LORICA;CRA 25 NRO 22 A 95
7131;CÓRDOBA;LORICA;CRA 19 NRO 18 A 19 B KENNEDY
7132;CÓRDOBA;LORICA;CRA 25 NRO 21 10 B SAN MIGUEL
7133;CÓRDOBA;LORICA;CRA 16 CALLE 6C 100
7134;CÓRDOBA;LORICA;CALLE 2A NRO 20 B 05 B CENTRO
7135;CÓRDOBA;LORICA;CRA 17 NRO 25 84 B LOS ANDES
7136;CÓRDOBA;LORICA;DIAGONAL 6 NRO 4A 41 CGTO SAN 
7137;CÓRDOBA;LORICA;LA DOCTRINA
7138;CÓRDOBA;LORICA;MATA DE CANA
7139;CÓRDOBA;LORICA;CALLE 4 NRO 28 103 B LOS ANDES
7140;CÓRDOBA;LORICA;COREGIMIENTO DE LA UNION PALO DE 
7141;CÓRDOBA;LORICA;CRA 2 NRO 3 9 LA PALMA
7142;CÓRDOBA;LORICA;CRA 20 NRO 14 03 B BAJO KENNEDY
7143;CÓRDOBA;LORICA;CL 14 NO 26 14 BR SAN PEDRO LORICA
7144;CÓRDOBA;LORICA;CRA 25 N 25 18B 10
7145;CÓRDOBA;LORICA;CALLE 12 CRA 3 40 
7146;CÓRDOBA;LORICA;CALLE PRINCIPAL EL PORTAL
7147;CÓRDOBA;LORICA;CRA 3 3 57
7148;CÓRDOBA;LORICA;CL4NO2045
7149;CÓRDOBA;LORICA;CALLE 9 N2 15
7150;CÓRDOBA;LORICA;CALLE PRINCIPAL FRENTE A LA IGLESIA
7151;CÓRDOBA;LORICA;TERMINAL DE LORICA CR 25 N933
7152;CÓRDOBA;LORICA;CL 13 N 22A 24
7153;CÓRDOBA;LORICA;CRA 25 N 4A 31 BARRIO CASCAJAL
7154;CÓRDOBA;LORICA;CARRERA 2 28 18
7155;CÓRDOBA;LORICA;KRA 6 NO 4B 30
7156;CÓRDOBA;LOS CÓRDOBAS;VIA ARBOLETES
7157;CÓRDOBA;LOS CÓRDOBAS;CARRETERA TRONCAL CALLE 20 N 11 
7158;CÓRDOBA;LOS CÓRDOBAS;CALLE 5 3 20 PARQUE PRINCIPAL
7159;CÓRDOBA;LOS CÓRDOBAS;LOS CÓRDOBAS
7160;CÓRDOBA;LOS CÓRDOBAS;LOS CÓRDOBAS
7161;CÓRDOBA;MOMIL;CARRERA 9 8 20 CENTRO LOCAL 1
7162;CÓRDOBA;MOMIL;KRA 8  10 34
7163;CÓRDOBA;MOMIL;CALLE 9 15 E 93
7164;CÓRDOBA;MOMIL;CALLE 14 NRO 12 49
7165;CÓRDOBA;MOMIL;CALLE 7 NRO 12 04
7166;CÓRDOBA;MOMIL;CALLE 7 CRA 6 25 B EL ROBLE
7167;CÓRDOBA;MOMIL;CRA 13 # 19 - 38 LOCAL 1
7168;CÓRDOBA;MOMIL;CL 7 CR 17 103 APTO 02 LETICIA 
7169;CÓRDOBA;MOMIL;CL 1 5  224 EL HUESO PURISIMA
7170;CÓRDOBA;MOMIL;CARRERA 9 N 8 20 CENTRO LOCAL 1
7171;CÓRDOBA;MONTELÍBANO;CALLE 1 CARRERA 1 181 VEREDA EL 
7172;CÓRDOBA;MONTELÍBANO;CL 17 3 102
7173;CÓRDOBA;MONTELÍBANO;CLL 14 CR 17 PARQUE
7174;CÓRDOBA;MONTELÍBANO;CLL 16 NO 1B 18 MUCHAJAGUA
7175;CÓRDOBA;MONTELÍBANO;CLL 16 NO 3 135 CICLO NIQUEL
7176;CÓRDOBA;MONTELÍBANO;CLL 19 7ABIS 71
7177;CÓRDOBA;MONTELÍBANO;CRA 13 CLL 13 NO 13 29
7178;CÓRDOBA;MONTELÍBANO;CLL 11E NO 12E 68 OBRERO COMUNAL
7179;CÓRDOBA;MONTELÍBANO;CLL 2 NO 5 16 CANCUN
7180;CÓRDOBA;MONTELÍBANO;CRA 22 NO 10A 3
7181;CÓRDOBA;MONTELÍBANO;CLL 7 NO 2 1 EL PARAISO
7182;CÓRDOBA;MONTELÍBANO;CLL 6 NO 20 9 
7183;CÓRDOBA;MONTELÍBANO;CRA 18B CLL 23 5 SAN ISIDRO
7184;CÓRDOBA;MONTELÍBANO;CLL 16 NO 22 18 SAN GREGORIO
7185;CÓRDOBA;MONTELÍBANO;CR 17 NO 16 76 PARQUE SAN 
7186;CÓRDOBA;MONTELÍBANO;CLL 16 NO 13 30 SAN JOSE
7187;CÓRDOBA;MONTELÍBANO;CRA 6 NO 11A 40
7188;CÓRDOBA;MONTELÍBANO;CL 17 3 102 CENTRO
7189;CÓRDOBA;MONTELÍBANO;CALLE 16 3 7A 81
7190;CÓRDOBA;MONTELÍBANO;PLAZA MERCADO TERMINAL VIEJO
7191;CÓRDOBA;MONTELÍBANO;VILLA FLORIDA AV ESTUDIANTE
7192;CÓRDOBA;MONTELÍBANO;GALLERA CANTA NIQUEL
7193;CÓRDOBA;MONTELÍBANO;PABLO VI N 56 26 AV ESTUDIANTES
7194;CÓRDOBA;MONTELÍBANO;URB VILLA ADELFA LOTE 10
7195;CÓRDOBA;MONTELÍBANO;CALLE 11 NRO 36 50
7196;CÓRDOBA;MONTELÍBANO;CORREGIMIENTO EL PALMAR
7197;CÓRDOBA;MONTELÍBANO;CLL 15 17 66 APTO 2
7198;CÓRDOBA;MONTELÍBANO;CL 1  2 544
7199;CÓRDOBA;MONTELÍBANO;CL 16 NO 10 12 TIERRA GRATA 
7200;CÓRDOBA;MONTELÍBANO;CL 17 N3 103
7201;CÓRDOBA;MONTELÍBANO;PARQUE PRINCIPAL
7202;CÓRDOBA;MONTELÍBANO;PARQUE PRINCIPAL AL LADO DE 
7203;CÓRDOBA;MONTELÍBANO;CALLE PRINCIPAL
7204;CÓRDOBA;MOÑITOS;CARRERA 3 N 22C 35 CENTRO
7205;CÓRDOBA;MOÑITOS;CRA 4 CALLE 22A 23
7206;CÓRDOBA;MOÑITOS;CRA 3 CALLE 23B 5
7207;CÓRDOBA;MOÑITOS;CRA 16 NO 13A 495 B EL CAIMITO
7208;CÓRDOBA;MOÑITOS;CALLE 2 NRO 2A 31
7209;CÓRDOBA;MOÑITOS;CARRERA 7 CALLE 1 28 LA RADA
7210;CÓRDOBA;MOÑITOS;RIO CEDRO EL LEY
7211;CÓRDOBA;MOÑITOS;CALLE PPAL SANTANDER DE LA CRUZ
7212;CÓRDOBA;MOÑITOS;EL LEY
7213;CÓRDOBA;MOÑITOS;CL 1  3 85
7214;CÓRDOBA;MOÑITOS;CL 8 CR 7 7 PERPETUO SOCORRO
7215;CÓRDOBA;MOÑITOS;CL 4 CR 3 42 MONITOS BELLA COITA
7216;CÓRDOBA;MOÑITOS;CARRERA 3 N 22C 35 CENTRO
7217;CÓRDOBA;PLANETA RICA;CALLE 18 CRA 8 ESQUINA
7218;CÓRDOBA;PLANETA RICA;CALLE 18 NRO 6-33 LOS ABETOS 
7219;CÓRDOBA;PLANETA RICA;KRA 5 ENTRE CALLE 17  16 TRONCAL 
7220;CÓRDOBA;PLANETA RICA;KRA 7  13 17  LOCAL 9 
7221;CÓRDOBA;PLANETA RICA;CALLE 15 CON CRA 8 ESQ BARRIO LA  
7222;CÓRDOBA;PLANETA RICA;CL 15N 10 11
7223;CÓRDOBA;PLANETA RICA;CRA 17 17B 41B 22 DE AGOSTO
7224;CÓRDOBA;PLANETA RICA;CL 20 CRA 12
7225;CÓRDOBA;PLANETA RICA;CL 21 CRA 13
7226;CÓRDOBA;PLANETA RICA;CRA 7 18A 45
7227;CÓRDOBA;PLANETA RICA;CL 18 5 21 PRICA
7228;CÓRDOBA;PLANETA RICA;CRA 12 NO 15 06 B SUCRE
7229;CÓRDOBA;PLANETA RICA;CL 9  9 98 BARRIO EL PRADO
7230;CÓRDOBA;PLANETA RICA;CRA 8 19 30
7231;CÓRDOBA;PLANETA RICA;CL 21 9 70
7232;CÓRDOBA;PLANETA RICA;CRA 4 INMACULADA
7233;CÓRDOBA;PLANETA RICA;CRA 4H 11 20 APTO 1
7234;CÓRDOBA;PLANETA RICA;CL 15 CRA 5
7235;CÓRDOBA;PLANETA RICA;CL 18 18 09
7236;CÓRDOBA;PLANETA RICA;CL 21 CRA 7
7237;CÓRDOBA;PLANETA RICA;CR 4A 18B 2 BARRIO ESPERANZA
7238;CÓRDOBA;PLANETA RICA;CL 21 15 93 TIJERA PLANETA RICA
7239;CÓRDOBA;PLANETA RICA;CL 3 5B 51 BARRIO PALMASORIANA
7240;CÓRDOBA;PLANETA RICA;CRA 7 9 28 PLANETA RICA
7241;CÓRDOBA;PLANETA RICA;CL 20 CRA 12
7242;CÓRDOBA;PLANETA RICA;CRA 9 10 03
7243;CÓRDOBA;PLANETA RICA;CL 10 CRA 8
7244;CÓRDOBA;PLANETA RICA;CL 23A 11 10 BARRIO JERUSALEN
7245;CÓRDOBA;PLANETA RICA;CL 22 CRA 7
7246;CÓRDOBA;PLANETA RICA;CRA 12 CALLE 17 17 04 EL SUCRE P 
7247;CÓRDOBA;PLANETA RICA;CALLE 20 9 23 CENTRO P RICA
7248;CÓRDOBA;PLANETA RICA;VEREDA CAROLINA 
7249;CÓRDOBA;PLANETA RICA;PUNTO FRIO CRA 5  1961 PRICA
7250;CÓRDOBA;PLANETA RICA;CRA 7 N 13 22
7251;CÓRDOBA;PLANETA RICA;CALLE 16 N 9 84
7252;CÓRDOBA;PLANETA RICA;FRENTE A LA PLAZA
7253;CÓRDOBA;PLANETA RICA;CALLE PRINCIPAL 
7254;CÓRDOBA;PLANETA RICA;CALLE PRINCIPAL 
7255;CÓRDOBA;PLANETA RICA;CALLE PRINCIPAL FRENTE AL PARQUE
7256;CÓRDOBA;PLANETA RICA;CR 7 NO 17 43 P 1 LOC 1 CENTRO
7257;CÓRDOBA;PLANETA RICA;KR 41 CL 11 95 GONZALO MEJIA
7258;CÓRDOBA;PLANETA RICA;CL 22A NO 17 3 MIRAFLORES
7259;CÓRDOBA;PLANETA RICA;CL 20 N 9 12
7260;CÓRDOBA;PLANETA RICA;PARQUE PRINCIPAL
7261;CÓRDOBA;PLANETA RICA;CRA 5TA CALLE 20 21
7262;CÓRDOBA;PLANETA RICA;CALLE 20 N9 17
7263;CÓRDOBA;PUEBLO NUEVO;CL 12 KR 10
7264;CÓRDOBA;PUEBLO NUEVO;CRA 11  NUM 17 100 BARRIO EL  
7265;CÓRDOBA;PUEBLO NUEVO;KRA 12 NUM  18 A 104
7266;CÓRDOBA;PUEBLO NUEVO;CRA 11 CL 10 16 CALLE LA CRUZ
7267;CÓRDOBA;PUEBLO NUEVO;CRA 1113  43  BARRIO  CENTRO 
7268;CÓRDOBA;PUEBLO NUEVO;VEREDA ARROLLO ARENA 
7269;CÓRDOBA;PUEBLO NUEVO;CL 15 NO 6 66 URB VILLA NUEVA
7270;CÓRDOBA;PUEBLO NUEVO;CR 2 CL 3 34 LOS LIMONES
7271;CÓRDOBA;PUEBLO NUEVO;CARRERA 10 N 13 48
7272;CÓRDOBA;PUEBLO NUEVO;CALLE 2 CRA 1 2
7273;CÓRDOBA;PUERTO ESCONDIDO;VÍA MONITOS
7274;CÓRDOBA;PUERTO ESCONDIDO;CRA 3 N 14 26
7275;CÓRDOBA;PUERTO ESCONDIDO;PUERTO ESCONDIDO CALLE PRINCIPAL
7276;CÓRDOBA;PUERTO ESCONDIDO;PUERTO ESCONDIDO
7277;CÓRDOBA;PUERTO LIBERTADOR;CARRERA 9 N 7 48 DIAGONAL AL 
7278;CÓRDOBA;PUERTO LIBERTADOR;CORREGIMIENTO JUAN JOSE GRANERO 
7279;CÓRDOBA;PUERTO LIBERTADOR;CRA 9 7 48 CALLE DEL COMERCIO
7280;CÓRDOBA;PUERTO LIBERTADOR;BARRIO LAS CRUCES CR 11A 44
7281;CÓRDOBA;PUERTO LIBERTADOR;BRRIO EL PROGRESO CR 9  10 22
7282;CÓRDOBA;PUERTO LIBERTADOR;BARRIO RAMON RUBIO CALLE 24  14 04
7283;CÓRDOBA;PUERTO LIBERTADOR;CALLE 7 CRA 8 18 B 20 DE JULIO
7284;CÓRDOBA;PUERTO LIBERTADOR;CRA 9 CALLE 14 12A
7285;CÓRDOBA;PUERTO LIBERTADOR;CALLE 17 CRA 8 18 B 20 DE JULIO
7286;CÓRDOBA;PUERTO LIBERTADOR;PARQUE PRINCIPAL MISELANEA LA 
7287;CÓRDOBA;PUERTO LIBERTADOR;CLL 1 NRO 9 4
7288;CÓRDOBA;PUERTO LIBERTADOR;CR 10 12 92
7289;CÓRDOBA;PURÍSIMA;CARRERA 6 N 5 11 B EL CENTRO
7290;CÓRDOBA;PURÍSIMA;CRA 8 NRO 4 46
7291;CÓRDOBA;PURÍSIMA;CRA 7 NRO 11 94
7292;CÓRDOBA;PURÍSIMA;CRA 8 NRO 7 41
7293;CÓRDOBA;PURÍSIMA;CL 3 CRA 2 14
7294;CÓRDOBA;PURÍSIMA;CARRERA 6 N 5 11 B EL CENTRO
7295;CÓRDOBA;SAHAGÚN;CRA 9 N 13 31
7296;CÓRDOBA;SAHAGÚN;CALLE 2 14A-96 BARRIO RANCHERIA
7297;CÓRDOBA;SAHAGÚN;CLL15 N 15 38 BARRIO SAN ROQUE
7298;CÓRDOBA;SAHAGÚN;KR 9 13 31 CENTRO
7299;CÓRDOBA;SAHAGÚN;KRA 13  SUR  - NUM 3 A 33   TRONCAL 
7300;CÓRDOBA;SAHAGÚN;TERMINAL DE TRASPORTES DE 
7301;CÓRDOBA;SAHAGÚN;CALLE 9 CRA 13 LOS BUCAROS 
7302;CÓRDOBA;SAHAGÚN;TRON B NUEVA GRANADA MARINILLO
7303;CÓRDOBA;SAHAGÚN;CL 9 CR 12 25 LC 1 BARRIO CENTRO
7304;CÓRDOBA;SAHAGÚN;CL 15 NO 12 12 BARRIO CENTRO
7305;CÓRDOBA;SAHAGÚN;CL 18 NO 1F 16 BARRIO ALFONSO 
7306;CÓRDOBA;SAHAGÚN;DG 7 NO 2A 48 BARRIO LAS AMERICAS
7307;CÓRDOBA;SAHAGÚN;CL 18 NO 1A 8 BARRIO COROCITO
7308;CÓRDOBA;SAHAGÚN;CR 5 NO 13 17 BARRIO SAN PEDRO
7309;CÓRDOBA;SAHAGÚN;CR 14B NO 4 9 BARRIO SAN RAFAEL
7310;CÓRDOBA;SAHAGÚN;CL 18 NO 3A 20 BARRIO EL CARMEN
7311;CÓRDOBA;SAHAGÚN;CL 15 NO 6A 129 BARRIO CENTENARIO
7312;CÓRDOBA;SAHAGÚN;CR 13 N 2 16
7313;CÓRDOBA;SAHAGÚN;CR 7 CL 19 N 18 73
7314;CÓRDOBA;SAHAGÚN;CRA 5 11 47
7315;CÓRDOBA;SAHAGÚN;CL 19 11A 41
7316;CÓRDOBA;SAHAGÚN;CL 6 CRA 18 5 70
7317;CÓRDOBA;SAHAGÚN;CL 9 5 94 LC 22
7318;CÓRDOBA;SAHAGÚN;CALLE 23 CRA 1K 28
7319;CÓRDOBA;SAHAGÚN;CALLE 18 11 25 AV
7320;CÓRDOBA;SAHAGÚN;CRA 14 1 31 BARRIO VENECIA
7321;CÓRDOBA;SAHAGÚN;CL 9 NO 5 94 SAHAGUN
7322;CÓRDOBA;SAHAGÚN;CRA 6 14 25 BARRIO EL CARMEN
